‾	línea superpuesta, superposición, vinculum
🙆🏽	bien, está bien, gesto de OK, gesto de está bien, mano, omg, persona, persona haciendo el gesto de OK, persona levantando los brazos sobre la cabeza, tono de piel medio, vale
🙆🏾	bien, está bien, gesto de OK, gesto de está bien, mano, omg, persona, persona haciendo el gesto de OK, persona levantando los brazos sobre la cabeza, tono de piel oscuro medio, vale
🙆🏿	bien, está bien, gesto de OK, gesto de está bien, mano, omg, persona, persona haciendo el gesto de OK, persona levantando los brazos sobre la cabeza, tono de piel oscuro, vale
🙆‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, vale
🙆🏻‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, tono de piel claro, vale
🙆🏼‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, tono de piel claro medio, vale
🙆🏽‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, tono de piel medio, vale
🙆🏾‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, tono de piel oscuro medio, vale
🙆🏿‍♂	bien, está bien, gesto de OK, gesto de está bien, hombre, hombre haciendo el gesto de OK, hombre levantando los brazos sobre la cabeza, mano, omg, tono de piel oscuro, vale
🙆‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, vale
🙆🏻‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, tono de piel claro, vale
🙆🏼‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, tono de piel claro medio, vale
🙆🏽‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, tono de piel medio, vale
🙆🏾‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, tono de piel oscuro medio, vale
🙆🏿‍♀	bien, está bien, gesto de OK, gesto de está bien, mano, mujer, mujer haciendo el gesto de OK, mujer levantando los brazos sobre la cabeza, omg, tono de piel oscuro, vale
💁	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo
💁🏻	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo, tono de piel claro
💁🏼	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo, tono de piel claro medio
💁🏽	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo, tono de piel medio
💁🏾	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo, tono de piel oscuro medio
💁🏿	ayuda, centro de información, en serio, información, insolente, mano, mostrador, obvio, persona con la mano inclinada, sarcasmo, tono de piel oscuro
💁‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo
💁🏻‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo, tono de piel claro
💁🏼‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo, tono de piel claro medio
💁🏽‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo, tono de piel medio
💁🏾‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo, tono de piel oscuro medio
💁🏿‍♂	ayuda, centro de información, empleado de mostrador, en serio, hombre con la mano inclinada, información, insolente, mano, obvio, personas, sarcasmo, tono de piel oscuro
🙋	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, yo, yo puedo, yo sé
🙋🏻	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, persona levantando la mano: tono de piel claro, tono de piel claro, yo, yo puedo, yo sé
🙋🏼	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, persona levantando la mano: tono de piel claro medio, tono de piel claro medio, yo, yo puedo, yo sé
🙋🏽	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, persona levantando la mano: tono de piel medio, tono de piel medio, yo, yo puedo, yo sé
🙋🏾	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, persona levantando la mano: tono de piel oscuro medio, tono de piel oscuro medio, yo, yo puedo, yo sé
🙋🏿	a mí, feliz, hola, levantando la mano, levantar la mano, persona, persona levantando la mano, persona levantando la mano: tono de piel oscuro, tono de piel oscuro, yo, yo puedo, yo sé
🙋‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, levantando la mano, levantar la mano, yo, yo puedo, yo sé
🙋🏻‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, hombre levantando la mano: tono de piel claro, levantando la mano, levantar la mano, tono de piel claro, yo, yo puedo, yo sé
🙋🏼‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, hombre levantando la mano: tono de piel claro medio, levantando la mano, levantar la mano, tono de piel claro medio, yo, yo puedo, yo sé
🙋🏽‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, hombre levantando la mano: tono de piel medio, levantando la mano, levantar la mano, tono de piel medio, yo, yo puedo, yo sé
🙋🏾‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, hombre levantando la mano: tono de piel oscuro medio, levantando la mano, levantar la mano, tono de piel oscuro medio, yo, yo puedo, yo sé
🙋🏿‍♂	a mí, feliz, hola, hombre, hombre levantando la mano, hombre levantando la mano: tono de piel oscuro, levantando la mano, levantar la mano, tono de piel oscuro, yo, yo puedo, yo sé
🙋‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, yo, yo puedo, yo sé
🙋🏻‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, mujer levantando la mano: tono de piel claro, tono de piel claro, yo, yo puedo, yo sé
🙋🏼‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, mujer levantando la mano: tono de piel claro medio, tono de piel claro medio, yo, yo puedo, yo sé
🙋🏽‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, mujer levantando la mano: tono de piel medio, tono de piel medio, yo, yo puedo, yo sé
🙋🏾‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, mujer levantando la mano: tono de piel oscuro medio, tono de piel oscuro medio, yo, yo puedo, yo sé
🙋🏿‍♀	a mí, feliz, hola, levantando la mano, levantar la mano, mujer, mujer levantando la mano, mujer levantando la mano: tono de piel oscuro, tono de piel oscuro, yo, yo puedo, yo sé
🧏	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera
🧏🏻	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera, tono de piel claro
🧏🏼	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera, tono de piel claro medio
🧏🏽	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera, tono de piel medio
🧏🏾	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera, tono de piel oscuro medio
🧏🏿	accesibilidad, escuchar, lenguaje de señas, oído, oír, persona sorda, señas, sordera, tono de piel oscuro
🧏‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo
🧏🏻‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo, tono de piel claro
🧏🏼‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo, tono de piel claro medio
🧏🏽‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo, tono de piel medio
🧏🏾‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo, tono de piel oscuro medio
🧏🏿‍♂	accesibilidad, escuchar, hombre sordo, lenguaje de señas, oído, oír, señas, sordera, sordo, tono de piel oscuro
🧏‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera
🧏🏻‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera, tono de piel claro
🧏🏼‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera, tono de piel claro medio
🧏🏽‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera, tono de piel medio
🧏🏾‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera, tono de piel oscuro medio
🧏🏿‍♀	accesibilidad, escuchar, lenguaje de señas, mujer sorda, oído, oír, señas, sorda, sordera, tono de piel oscuro
🙇	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar
🙇🏻	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar, tono de piel claro
🙇🏼	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar, tono de piel claro medio
🙇🏽	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar, tono de piel medio
🙇🏾	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar, tono de piel oscuro medio
🙇🏿	arrepentimiento, disculpa, gesto, lo siento, perdón, perdóname, persona, persona haciendo una reverencia, reverencia, rogar, tono de piel oscuro
🙇‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar
🙇🏻‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar, tono de piel claro
🙇🏼‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar, tono de piel claro medio
🙇🏽‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar, tono de piel medio
🙇🏾‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar, tono de piel oscuro medio
🙇🏿‍♂	arrepentimiento, disculpa, gesto, hombre, hombre haciendo una reverencia, lo siento, perdón, perdóname, reverencia, rogar, tono de piel oscuro
🙇‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar
🙇🏻‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar, tono de piel claro
🙇🏼‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar, tono de piel claro medio
🙇🏽‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar, tono de piel medio
🙇🏾‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar, tono de piel oscuro medio
🙇🏿‍♀	arrepentimiento, disculpa, gesto, lo siento, mujer, mujer haciendo una reverencia, perdón, perdóname, reverencia, rogar, tono de piel oscuro
🤦	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente
🤦🏻	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente, tono de piel claro
🤦🏼	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente, tono de piel claro medio
🤦🏽	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente, tono de piel medio
🤦🏾	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente, tono de piel oscuro medio
🤦🏿	exasperación, facepalm, frente, incredulidad, no lo puedo creer, no otra vez, no puede ser, omg, persona, persona con la mano en la frente, tono de piel oscuro
🤦‍♂	facepalm, hombre, hombre con la mano en la frente, mano en cara, mano en la frente, no lo puedo creer, no otra vez, no puede ser, omg
🤦🏻‍♂	facepalm, hombre, hombre con la mano en la frente, mano en cara, mano en la frente, no lo puedo creer, no otra vez, no puede ser, omg, tono de piel claro
🤦🏼‍♂	facepalm, hombre, hombre con la mano en la frente, mano en cara, mano en la frente, no lo puedo creer, no otra vez, no puede ser, omg, tono de piel claro medio
🤦🏽‍♂	facepalm, hombre, hombre con la mano en la frente, mano en cara, mano en la frente, no lo puedo creer, no otra vez, no puede ser, omg, tono de piel medio
